,Timestep 1,Timestep 2,Timestep 3,Timestep 4,Timestep 5,Timestep 6,Timestep 7,Timestep 8,Timestep 9,Timestep 10,Timestep 11,Timestep 12,Timestep 13,Timestep 14,Timestep 15,Timestep 16,Timestep 17,Timestep 18,Timestep 19,Timestep 20,Timestep 21,Timestep 22,Timestep 23,Timestep 24,Timestep 25,Timestep 26,Timestep 27,Timestep 28,Timestep 29,Timestep 30,Timestep 31,Timestep 32,Timestep 33,Timestep 34,Timestep 35,Timestep 36,Timestep 37,Timestep 38,Timestep 39,Timestep 40,Timestep 41,Timestep 42,Timestep 43,Timestep 44,Timestep 45,Timestep 46,Timestep 47,Timestep 48,Timestep 49,Timestep 50
T0000644.sel.13.sine.4.1.social_1,18786.0016461934,18726.2620199473,18540.9160787069,18354.8010900459,18261.0302022856,18319.3150267651,18279.4359363318,18189.3367708979,18088.8207359375,18031.2499724665,18029.7349523752,18029.7349523752,18007.1028369214,17955.803375226,17955.803375226,17909.2221311497,17882.17495717,17882.17495717,17882.17495717,17882.17495717,17919.7404765863,17955.803375226,17960.3297983168,18017.6644907998,18029.7349523752,18087.4242373417,18203.0032451706,18319.3338951089,18382.4223218035,18403.9840930097,18464.5450112771,18632.2521695561,18632.2521695561,18632.2521695561,18688.7315691372,18841.7083915118,19144.1164375257,19230.7342625285,19329.4841256605,19572.6741132829,20069.3464640431,20327.1805615907,20539.5821620596,20736.8464094427,20925.2180113547,21058.9906214864,21311.8179485489,21829.3733477957,22386.7463170549,22601.4820209617
T0000644.sel.13.sine.4.1.social_1,18708.9689702445,18632.2521695561,17808.8484550925,17303.9132315188,16952.0342783649,16744.3509439479,16202.8834046274,15873.3941397304,15678.9254777798,15486.839296863,15423.3349548803,15423.3349548803,15423.3349548803,15423.3349548803,15486.839296863,15550.6051128695,15678.9254777798,15808.3047157005,15938.751564232,16269.5974746936,16336.5862345809,16471.392352529,16607.3108625751,16744.3509439479,16952.0342783649,17232.9579124617,17446.7015310176,17590.6680899194,17735.8226309761,17882.17495717,18029.7349523752,18103.9709368509,18253.3611464331,18403.9840930097,18403.9840930097,18555.8499488703,18632.2521695561,18632.2521695561,18708.9689702445,18708.9689702445,18708.9689702445,18708.9689702445,18632.2521695561,18632.2521695561,18632.2521695561,18555.8499488703,18555.8499488703,18555.8499488703,19019.0079583106,19254.9042915461
T0000644.sel.18.sine.4.1.social_1,19097.3171948727,18270.2330693087,17695.7489118824,17232.9579124617,17077.64500014,16675.6901301924,16539.211986606,16539.211986606,16607.3108625751,16675.6901301924,16744.3509439479,16882.5218516211,17021.8329169386,17097.6638113023,17222.8630032879,17303.9132315188,17446.7015310176,17590.6680899194,17735.8226309761,17936.2693051295,18178.5125820257,18328.5178937882,18555.8499488703,18708.9689702445,18941.0198315918,19127.8070255346,19334.1848122994,19413.7917642245,19551.0578142077,19654.5846752647,19735.5108478725,19735.5108478725,19720.6468569854,19654.5846752647,19654.5846752647,19643.0711992756,19573.9903433406,19493.7264913755,19413.7917642245,19334.1848122994,19254.9042915461,19175.9488634219,19097.3171948727,19019.0079583106,19019.0079583106,19097.3171948727,19467.6253559793,19927.1254281418,20962.3011587637,22051.0822605655
T0000644.sel.18.sine.4.1.social_1,19735.5108478725,19682.9852831953,19387.7976574735,19334.1848122994,19386.1730258015,19348.8064973469,19334.1848122994,19254.9042915461,19254.9042915461,19217.8435803858,19225.900256725,19254.9042915461,19254.9042915461,19254.9042915461,19254.9042915461,19254.9042915461,19254.9042915461,19254.9042915461,19254.9042915461,19254.9042915461,19254.9042915461,19288.8816575833,19334.1848122994,19334.1848122994,19407.2932375367,19413.7917642245,19433.3676157717,19493.7264913755,19493.7264913755,19552.6958520029,19573.9903433406,19654.5846752647,19672.7517752379,19767.0195869084,19952.2061555624,20180.8128498538,20374.5926775356,20654.9494605593,20818.3780221109,20881.4841608772,21082.0724451729,21223.8368967814,21325.5096086434,21429.4749572823,21635.4103292634,21874.6558356644,22143.9194813617,22356.5995617601,22884.6761415618,23452.947418731
T0000644.sel.18.sine.4.1.social_1,23070.6284197165,21305.9332626852,21099.7465778178,20771.3393337905,19697.6134952432,19347.2086228362,18701.1407252763,18360.9489654163,18143.5236465355,17981.4531060737,17894.1959233832,17807.3581321513,17663.0962518801,17635.0118625484,17549.450279819,17446.7015310176,17379.5407540693,17303.9132315188,17303.9132315188,17232.9579124617,17256.1269962355,17232.9579124617,17232.9579124617,17248.8866575562,17375.1607033988,17446.7015310176,17574.4753788085,17729.897955831,17892.6933026066,18103.9709368509,18216.7006250907,18380.8821952888,18546.5329369565,18713.6852565271,18863.3514979939,18907.733402907,18941.0198315918,18863.3514979939,18863.3514979939,18863.3514979939,18786.0016461934,18668.2620964099,18555.8499488703,18479.7610182406,18403.9840930097,18424.0881752138,18513.923395258,18855.7766580357,19581.1739925409,20228.1134473101
T0000644.sel.09.sine.4.1.social_1,19175.9488634219,17206.999574586,15890.7338645982,14973.5210585116,14265.0324678159,13860.5752466437,13747.1367284215,13893.1865634982,14032.4905686408,14419.076213967,14945.9874789745,15299.6772088966,16097.2822065168,16576.7985439933,17091.9189457963,17518.5369222438,17873.1962018136,18271.7668804792,18632.2521695561,18939.4347635592,19203.3415629752,19334.1848122994,19493.7264913755,19573.9903433406,19573.9903433406,19493.7264913755,19413.7917642245,19413.7917642245,19597.0172953189,19870.0560779946,20228.1134473101,20479.0065433618,20647.9950536848,20733.0115136775,20733.0115136775,20733.0115136775,20544.3980782314,20311.4010785379,19898.3641860744,19413.7917642245,18964.8937479343,18479.7610182406,18178.5125820257,17970.8914521952,17955.803375226,18029.7349523752,18396.283460436,18883.9573824178,19464.3627140547,21250.5119444763
T0000644.sel.24.sine.3.1_1,19654.5846752647,18921.9990152005,18444.5036361771,17504.112375328,16406.6132881864,15974.9735318104,15584.5793482234,15423.3349548803,15423.3349548803,15486.839296863,15579.3525427844,15964.280964223,16399.7325756666,16882.5218516211,17549.450279819,18079.7306153894,18696.4694582956,19334.1848122994,19413.7917642245,19980.2941012235,19816.7702274914,19898.3641860744,20030.6618083598,20787.018896564,20904.0960202812,20904.0960202812,20935.7139148217,20990.1669554191,20904.0960202812,20724.3363646987,20534.0730990415,20130.1336382934,19188.8395455646,18934.6795594614,18060.621589028,17334.4478623245,15897.452416802,15171.9109493539,15234.3800732028,15650.0596826329,16242.4230712881,16547.585005273,17091.9189457963,17446.7015310176,17792.4549027398,17882.17495717,18103.9709368509,18825.4658562957,20042.4142733583,20647.9950536848
T0000644.sel.07.concave.3.1.social_1,19816.7702274914,19313.2711182443,19055.8505474716,18801.819828377,18555.8499488703,18391.6630808919,18178.5125820257,17539.695302531,17228.6315228158,16834.4865208003,16653.3622060724,16476.9400468166,16336.5862345809,16121.5888426141,16013.7919127328,15938.751564232,15873.3941397304,15824.2449828099,15808.3047157005,15808.3047157005,15850.8120946588,15892.067689588,15938.751564232,16040.6885414673,16136.4428980069,16257.3438699875,16299.6740607654,16409.3644101783,16539.211986606,16631.0342819525,16811.8874524906,17021.8329169386,17179.5991068283,17295.2248251036,17411.6611256533,17539.188255049,17663.0962518801,17838.7776396139,18032.7649925579,18379.3420687741,18526.441982929,18926.8126359992,19142.2495769008,19430.1049738472,19641.4264169914,19855.0694325405,20162.1299663924,20858.7062532231,20539.799549377,21602.6685614246
T0000644.sel.07.concave.3.1.social_1,18863.3514979939,18863.3514979939,18786.0016461934,18721.5457336648,18597.9491316972,18479.7610182406,18428.7275787993,18307.044537401,18253.3611464331,18140.4811304059,18020.6821061937,17901.7090272665,17856.7351503268,17738.8032768584,17735.8226309761,17722.4647246116,17605.4493474624,17590.6680899194,17590.6680899194,17590.6680899194,17590.6680899194,17590.6680899194,17556.8106030512,17518.5369222438,17518.5369222438,17540.6178919404,17524.4251808295,17518.5369222438,17518.5369222438,17573.0033141621,17590.6680899194,17590.6680899194,17590.6680899194,17735.8226309761,17795.4355486221,17808.8484550925,17885.1801987233,17955.803375226,18049.4302135626,18169.385033637,18253.3611464331,18336.2185263618,18458.1104681746,18657.3025534544,18853.899506499,19466.3225538935,19694.3854117234,20025.7007669981,20460.289104591,20818.3780221109
T0000644.sel.07.concave.3.1.social_1,21250.5119444763,20527.7716695557,19930.1329286832,19587.1756906493,18062.8068752584,17408.7410918729,17173.8305873004,16813.2944630852,16782.3402300032,16624.056805665,16603.1415436382,16471.392352529,16471.392352529,16403.8508153027,16403.8508153027,16403.8508153027,16403.8508153027,16336.5862345809,16336.5862345809,16336.5862345809,16403.8508153027,16471.392352529,16471.392352529,16471.392352529,16539.211986606,16607.3108625751,16672.8991396774,16744.3509439479,16852.85297082,17136.547515198,17330.1396538757,17661.7641916615,17984.6560753787,18186.1501906387,18253.3611464331,18231.9758423167,18251.8336247105,18178.5125820257,18206.0079730325,18183.0951471935,18253.3611464331,18328.5178937882,18393.2032074066,18479.7610182406,18627.7221425766,18786.0016461934,19090.7921401689,20062.5613562129,20062.5613562129,20145.1673400122
T0000644.sel.16.sine.3.1.social_1,12767.0696470666,12354.2167506318,12405.0842450976,12296.3505284741,12202.8623534692,12202.8623534692,12217.2178691552,12354.2167506318,12558.9468384205,13139.6179302423,13255.8358656926,13349.5388112167,13412.3613028791,13467.5856224874,13578.7173430213,13731.0308344271,13828.0976536679,13974.9498359672,14206.5381887144,14475.9435644597,14741.7409545578,14986.0363219376,15369.3478458296,16032.6195528469,17385.38082163,18941.9726811577,19863.3953466817,20121.5656303552,18328.5178937882,15847.6889054695,14450.5636524676,13024.4458391593,11968.8069589169,11141.6970743091,10743.4104983322,10568.2764363147,10768.739753469,10966.4150048934,11253.3892691508,11541.1087115757,11739.1678299943,12655.3465367098,16607.3108625751,17590.6680899194,19097.3171948727,19898.3641860744,20395.0316398927,21076.5922807143,13209.2404162315,11240.1390842731
T0000644.sel.22.sine.3.1.social_1,14924.5855405799,15175.7355895896,15423.3349548803,15614.6334794981,15808.3047157005,15979.0137893881,16209.9649400137,16500.4579099905,16709.3199165216,17029.1135849087,17375.1607033988,17518.5369222438,17663.0962518801,17793.945225681,17808.8484550925,17955.803375226,18029.7349523752,18103.9709368509,18253.3611464331,18265.6316357972,18328.5178937882,18403.9840930097,18479.7610182406,18555.8499488703,18708.9689702445,18786.0016461934,18909.3184709396,19019.0079583106,19097.3171948727,19175.9488634219,19254.9042915461,19262.9941406026,19334.1848122994,19334.1848122994,19334.1848122994,19334.1848122994,19334.1848122994,19292.2038462707,19097.3171948727,18833.3586983162,18597.9491316972,18403.9840930097,18285.5711810138,18253.3611464331,18328.5178937882,18271.7668804792,18757.7619464029,19474.1907755703,20057.5245854992,21076.5922807143
T0000644.sel.22.sine.3.1.social_1,19980.2941012235,19314.8882702185,18690.2197023212,18300.9658977502,18011.6292600121,17837.3732246617,17609.9928246668,17344.6260725931,16923.957180219,16366.7866585784,16269.5974746936,15960.1806347442,15760.6800052896,15692.1003176608,15559.7520223879,15492.0446695982,15486.839296863,15486.839296863,15423.3349548803,15423.3349548803,15423.3349548803,15486.839296863,15486.839296863,15486.839296863,15550.6051128695,15584.5793482234,15678.9254777798,15743.4821931967,15808.3047157005,15858.7822282135,15993.6635574196,16122.9668974629,16136.4428980069,16270.9645922423,16403.8508153027,16481.0808716828,16689.7025411629,16938.0761827288,17349.7612357132,17691.2962764276,17874.8282151524,18105.6419062785,18414.9425363324,18652.7211664744,19237.7021018947,19554.3338897981,19786.9810444293,20532.4791094147,20893.6214586524,21076.5922807143
T0000644.sel.22.sine.3.1.social_1,20311.4010785379,20008.8358019341,19605.3423740741,19413.7917642245,19127.8070255346,18977.7113463899,18498.4718714654,18125.5747498286,17865.7139056832,17744.764568623,17624.6649822683,17590.6680899194,17458.4297581565,17411.6611256533,17375.1607033988,17375.1607033988,17375.1607033988,17375.1607033988,17375.1607033988,17375.1607033988,17375.1607033988,17375.1607033988,17375.1607033988,17303.9132315188,17303.9132315188,17232.9579124617,17232.9579124617,17188.2518861202,17212.768094114,17166.6199378905,17162.2935482445,17109.1535423142,17091.9189457963,17091.9189457963,17091.9189457963,17021.8329169386,17021.8329169386,16952.0342783649,16895.2894402067,16882.5218516211,16882.5218516211,16936.4294478714,16952.0342783649,17097.6638113023,17285.0883509526,17574.5905398579,17738.8032768584,17933.2640635762,18055.490293928,18403.9840930097
T0000644.sel.08.sine.3.1.social_1,13248.0433294697,13582.1403599947,13867.5633859697,14238.9026231837,14939.6347115246,15843.5207564249,17117.7708405732,17477.4881272574,17771.5903815637,18070.6404948414,18374.7216892299,18632.2521695561,18842.8301087407,19019.0079583106,19254.9042915461,19413.7917642245,19493.7264913755,19654.5846752647,19816.7702274914,19898.3641860744,19898.3641860744,19898.3641860744,19788.5781978277,19702.4797570122,19493.7264913755,19250.222880242,18376.8259637544,17663.0962518801,17324.2696520559,16675.6901301924,16213.7754976994,16004.3780926757,15938.751564232,16004.3780926757,16342.0772207623,16754.2000181104,17191.1955244229,17609.8837247253,17979.9442983768,18282.5035586728,18479.7610182406,18632.2521695561,18708.9689702445,18757.7039284979,18786.0016461934,18863.3514979939,18926.7542192983,18941.0198315918,18941.0198315918,18941.0198315918
T0000644.sel.10.upsweep.3.1.social_1,6507.78210501993,6586.84528659608,6694.31888356117,6849.40992842607,7132.38780445709,7343.08582480224,7411.09478449151,7514.33497528956,7576.3417074449,7638.86010628068,7682.55853976572,7744.00387688472,7773.93162235815,7836.10677066131,7871.03281484546,7959.27610198869,7992.71934514772,8024.95439594676,8087.78912774413,8124.48941483605,8157.94134697292,8215.62242227719,8259.12582803101,6592.05711944224,7265.43679566325,8586.83526561899,8741.63925995393,8856.67291110957,8929.75633722679,8966.523891191,9040.51378478955,9118.94389601457,9231.27882433092,9418.14954409122,9612.03258029491,9768.86613529874,9887.54683997424,10244.2967041784,10554.1260369905,10797.6874736254,10971.1056176413,11194.0484893713,11419.7962318762,11795.4814807624,12068.5547089488,12127.4492790033,13105.5716615689,13474.3756267289,13978.4727379676,14561.1364402983
T0000643.sel.13.upsweep.3.1.social_1,9977.48642418447,10101.2390650967,10268.6335347191,10400.3651528447,10632.2995154661,10780.4235656178,10885.8025877357,11194.0484893713,11332.8903784168,11440.8092755177,11600.2088316596,11907.6945226423,12053.3622344047,12102.9909845819,12152.824077149,12228.4972029085,12303.5578401581,12405.0842450976,12405.0842450976,12456.1611823832,12473.9547154848,12492.7949270042,12507.4484248526,12507.4484248526,12507.4484248526,12516.9073171406,12530.5701615566,12558.9468384205,12558.9468384205,12558.9468384205,12560.0021538113,12610.657292567,12610.657292567,12610.657292567,12610.657292567,12610.657292567,12599.0488232688,12745.7015537458,12923.2587008405,12819.6370301493,12803.5449741036,12928.6803431895,13193.7192509363,13401.1372477162,13634.6266202536,14032.4905686408,14495.3602591185,15002.4067178588,15784.492360495,17091.9189457963
T0000643.sel.13.upsweep.3.1.social_1,10876.6630396085,10876.6630396085,10921.4468254317,10966.4150048934,11011.5683372195,11015.2695002843,11056.9075847622,11056.9075847622,11102.4335130124,11102.4335130124,11056.9075847622,11012.4936279857,11056.9075847622,11148.1468906129,11213.8016014721,11251.4730522458,11332.8903784168,11379.5526436369,11444.7089293577,11520.6953756016,11583.6838431574,11670.4492830047,11757.8660105718,11905.693676244,12053.3622344047,12173.2478634021,12416.5504963249,12561.057469202,12707.2696529907,12838.0204607118,13004.8153650812,13156.1795590262,13254.7226462321,13354.0100234249,13412.3613028791,13610.6655014398,13847.9069334637,14406.9656606975,14562.3599976228,14731.8717236336,14903.3533037699,15201.2331911606,15378.1607119213,15557.1386196684,15977.810532276,16251.8978234515,16515.9614535956,17232.9579124617,17531.7855040617,17663.0962518801
T0000643.sel.14.upsweep.4.1.social_1,7797.42243888034,8500.1304777136,9615.25116670375,10611.7904650862,11011.5683372195,10966.4150048934,10966.4150048934,11011.5683372195,11011.5683372195,11102.4335130124,11148.1468906129,11102.4335130124,11102.4335130124,11102.4335130124,11148.1468906129,11194.0484893713,11194.0484893713,11286.4194534948,11379.5526436369,11426.4070369835,11615.7617620147,11905.693676244,12003.936988704,12003.936988704,12003.936988704,12053.3622344047,12102.9909845819,12102.9909845819,12152.824077149,12152.824077149,12253.1066583702,12507.4484248526,12558.9468384205,12507.4484248526,12558.9468384205,12558.9468384205,12558.9468384205,12610.657292567,12610.657292567,12610.657292567,12662.5806603521,12662.5806603521,12662.5806603521,12872.4208552065,13139.6179302423,13578.7173430213,14621.0907491988,15297.106408648,16403.8508153027,18328.5178937882
T0000643.sel.14.upsweep.4.1.social_1,10268.6335347191,10475.7947042324,10724.5303234227,10915.0491417427,11011.5683372195,11148.1468906129,11260.0277494595,11379.5526436369,11473.4543495286,11595.3485409237,11746.0848811511,11856.8739507813,11926.7025634261,12039.2407356331,12152.824077149,12253.1066583702,12383.2838903265,12507.4484248526,12618.0749165363,12714.7178184305,12857.339762333,12978.6413996438,13139.6179302423,13279.2134743613,13467.5856224874,11025.0493487455,14032.4905686408,14306.9861282402,14621.0907491988,15021.3682249257,15396.2304091049,15910.8559397984,17819.323669675,18103.9709368509,18720.2440183868,19334.1848122994,16336.5862345809,16656.4342479442,17091.9189457963,19735.5108478725,19980.2941012235,20121.5656303552,20145.1673400122,20145.1673400122,19980.2941012235,19585.5038193298,18764.0374352453,18264.2299030329,17704.7397385122,17232.9579124617
T0000643.sel.15.upsweep.3.1.social_1,8893.13954994104,9360.7274753482,9554.98845807925,9985.87040344631,10350.7689203041,10729.025603163,11030.0741525431,11200.6328600715,11338.6041251784,11473.4543495286,11520.6953756016,11520.6953756016,11568.1309128023,11541.9929637326,11520.6953756016,11520.6953756016,11520.6953756016,11520.6953756016,11484.0594778307,11473.4543495286,11487.9158881224,11473.4543495286,11481.167170112,11515.874862737,11473.4543495286,11473.4543495286,11473.4543495286,11473.4543495286,11473.4543495286,11473.4543495286,11520.6953756016,11759.8342401062,11759.8342401062,11868.829801915,12053.3622344047,12238.7511426842,12558.9468384205,12819.6370301493,13189.3028165939,13595.9119663795,14090.2682206562,14932.1101260522,15541.4957105829,16109.4355245654,16882.5218516211,17237.3021156693,17735.8226309761,17158.1209097413,15756.9225509937,14441.9643488067
T0000643.sel.19.upsweep.4.1.social_1,10832.0628913111,11240.1390842731,11474.4184521016,11593.4044246293,11860.8674390352,12080.708688584,12162.0526748842,12383.2838903265,12515.8736385436,12641.3874490112,12720.0598417607,12819.6370301493,12878.910792947,12978.6413996438,13032.0799124119,13032.0799124119,13085.7384539612,13085.7384539612,13095.6346842985,13085.7384539612,13139.6179302423,13193.7192509363,13314.8869166027,13412.3613028791,13481.1656309703,13607.2986292836,13649.5207677931,13734.4820974259,13819.9782554239,13905.9981522624,13974.9498359672,14079.6559988575,14148.2837675098,14255.482381432,14423.9204352748,13342.6920031074,14764.0381546085,14909.6288076145,15133.821377747,15347.2633676423,15731.7333299923,15933.4162642727,16098.6325751888,16269.5974746936,16868.9346869233,17227.2012199448,17839.0788986852,18325.4565608951,18707.5580356642,19097.3171948727
T0000643.sel.19.upsweep.4.1.social_1,10268.6335347191,10304.0109061796,10368.214954105,10417.8364521878,10453.7137620112,10489.7099006284,10527.6049775883,10636.8346849467,10716.4941190592,11056.195740826,11332.8903784168,11371.2179288627,11540.4195230752,11944.7645462833,12254.1368186524,12382.2457781946,12424.8895881267,12479.2355133303,12568.4838371967,12698.8228204703,12908.6208576892,13009.1776926542,13053.9813579422,13112.1827307714,13220.6023589246,13496.1542158045,13565.081419945,13779.307211091,14016.4902152979,14148.2837675098,14154.2280962042,14202.9715914978,14206.5381887144,14242.3510126541,14265.0324678159,14281.8139319856,14330.9892611955,14380.3373312301,14382.7445541586,14420.2101385278,14441.9643488067,14460.1675000494,14509.9577567849,14559.9179002146,14610.0787332783,14660.4057963489,14681.2919151473,14681.2919151473,14691.1611460715,14741.7409545578
T0000643.sel.19.upsweep.4.1.social_1,14924.5855405799,14802.4388880292,14802.4388880292,14812.389557798,14829.8032298934,14802.4388880292,14843.4854008254,14845.9730682676,14869.6315158953,14924.5855405799,14978.5117364652,14986.0363219376,15026.3326811283,15112.2372871697,15171.9109493539,15171.9109493539,15247.1813661508,15297.106408648,15297.106408648,15360.0910147377,15455.7989012405,15495.9486991496,15550.6051128695,15609.406674059,15698.6877376013,15788.4610863626,15813.6181380703,15904.0721144965,15995.0028743266,16070.2748330753,16112.1362619096,16269.5974746936,16296.939825668,16390.1233498492,16441.221028067,16646.384729785,16741.5484617538,16792.2877894671,16933.5922059635,17117.8774297623,17340.263982478,17568.6775402744,17683.8752173361,17933.7635821224,18108.5347110453,18212.1180599229,18379.3925915278,18438.0764279988,18602.626818678,18786.0016461934
T0000643.sel.15.upsweep.3.1.social_2,8784.18761857757,9112.82584881338,9531.76910731973,9814.83809882607,10300.5594553054,10655.4836593737,10949.8960818258,11266.5850095426,11426.4070369835,11499.4851189974,11520.6953756016,11552.641757798,11568.1309128023,11568.1309128023,11568.1309128023,11520.6953756016,11520.6953756016,11473.4543495286,11473.4543495286,11426.4070369835,11426.4070369835,11460.01226023,11442.729573989,11426.4070369835,11473.4543495286,11426.4070369835,11426.4070369835,11426.4070369835,11439.8491262821,11473.4543495286,11568.1309128023,11861.8555554203,11954.7144130023,12053.3622344047,12152.824077149,12448.8644770567,12662.5806603521,13017.9023478,13394.4028146185,13895.5159432735,14356.2651019449,15295.9527792607,15957.7715797354,17232.9579124617,17685.3594291544,17882.17495717,17066.225843615,15606.7932713395,14375.5376917294,13578.7173430213
T0000643.sel.16.sine.3.1.social_1,20904.0960202812,20904.0960202812,20904.0960202812,20856.8636539425,20755.659771017,20733.0115136775,20733.0115136775,20733.0115136775,20773.081507432,20904.0960202812,20904.0960202812,20990.1669554191,21076.5922807143,21076.5922807143,21163.3734553397,21316.5813152902,21508.6848607386,21791.9106720086,21898.1769968644,22095.5525750749,22760.013719675,23439.2088965774,23861.8015939976,24808.6717062534,25149.7662602716,25566.540059717,25566.540059717,25266.1029588488,25149.7662602716,25046.6387384602,24841.650595156,24841.650595156,24752.2596656712,24739.7865127199,24638.3401276204,24537.3097270745,24436.6936053226,24257.0632577581,24137.3139599808,23923.740882411,23710.0599226051,23646.4762717338,23452.947418731,23366.5909937657,23261.0024557131,23165.619877868,23070.6284197165,22976.0264774584,22958.7218608809,22976.0264774584
T0000643.sel.16.sine.3.1.social_1,29642.4439808131,29520.8940722954,29279.2874707969,29039.6582399616,28920.5800760714,29887.0472744368,29887.0472744368,29887.0472744368,29764.4943613091,29764.4943613091,28920.5800760714,28801.9901964785,28683.8865989554,28566.2672894852,28566.2672894852,28449.1302822271,28449.1302822271,28449.1302822271,28449.1302822271,28449.1302822271,28566.2672894852,28449.1302822271,28566.2672894852,28566.2672894852,28683.8865989554,28920.5800760714,29039.6582399616,29642.4439808131,29764.4943613091,29887.0472744368,30133.6689836571,30257.7419436188,30759.163465472,31012.9816964396,31397.6415420491,31397.6415420491,31268.8943827536,31140.6751558189,30885.8118486867,30633.0344085114,30885.8118486867,31012.9816964396,31268.8943827536,31526.9188074246,31656.7283615494,31787.0723960793,31917.9531116947,32049.3727181368,32181.3334342451,32313.8374879953
T0000643.sel.11.sine.3.1.social_1,11473.4543495286,11149.0836579345,10923.2822613281,10787.6456275272,10659.0651367209,10611.7904650863,10568.2764363147,10568.2764363147,10524.9408383844,10568.2764363147,10611.7904650862,10689.5076941719,10776.8125346631,10832.0628913111,10921.4468254317,11011.5683372195,11056.9075847622,11148.1468906129,11379.5526436369,11692.9911084966,11711.6126165116,11711.6126165116,11663.5887274202,11663.5887274202,11615.7617620147,11615.7617620147,11663.5887274202,11637.2350934213,11663.5887274202,11711.6126165116,11711.6126165116,11990.9523882113,12371.864656875,12838.0204607118,12819.6370301493,12872.4208552065,12493.8416054219,11918.846657743,11322.4581299649,11002.3533714387,10787.6456275272,10699.3567568767,10661.7512447313,10704.7510925651,10832.0628913111,11015.2695002843,11289.2646121634,12148.7644100982,13749.451800222,14265.0324678159
T0000643.sel.05.upsweep.3.1.social_1,9615.25116670375,9936.5733819643,10236.0461531318,12767.0696470666,13044.1257074536,13331.6539623836,13569.6267276371,13860.5752466437,14116.3160172027,14441.9643488067,14621.0907491988,14824.827895009,14986.0363219376,15234.3800732028,15505.0581014363,15652.6838458281,15743.4821931967,10499.4346736499,10832.0628913111,11185.6175834769,11332.8903784168,11520.6953756016,11759.8342401062,12105.0249883602,12422.8048151762,12662.5806603521,15808.3047157005,15890.7338645982,15966.8772192793,16004.3780926757,16004.3780926757,16070.2748330753,16056.826518708,16129.6910546465,16136.4428980069,16155.4258998985,16202.8834046274,16202.8834046274,16202.8834046274,16269.5974746936,16336.5862345809,16675.6901301924,16813.2944630852,16882.5218516211,17021.8329169386,17091.9189457963,17162.2935482445,17162.2935482445,17162.2935482445,17232.9579124617
T0000643.sel.18.sine.4.1.social_1,23743.8387371305,23841.6020846528,24137.3139599808,24236.6974101064,24236.6974101064,24236.6974101064,24336.4900635997,24436.6936053226,24537.3097270745,24638.3401276204,24638.3401276204,24638.3401276204,24537.3097270745,24638.3401276204,24739.7865127199,24841.650595156,25149.7662602716,25408.4348522131,25671.8082334302,25883.6466652153,25566.540059717,25238.7079673307,25794.11252763,27472.0378352154,27870.610842843,27870.610842843,27858.9491649901,26529.7080582288,26097.2331437595,26204.6864035903,26097.2331437595,25907.5714036113,25671.8082334302,25883.6466652153,25777.5098403875,25883.6466652153,26097.2331437595,25547.2843727782,24756.4516214582,24072.6766213939,25086.6269612034,25566.540059717,25372.2121431994,24177.8786335014,23229.8571241718,23070.6284197165,23070.6284197165,23165.619877868,23356.777763656,23549.513044631
T0000643.sel.14.upsweep.4.1.social_2,9977.48642418447,10201.7436461977,10481.7829396333,10699.3567568767,10921.4468254317,11058.7696114123,11204.3953576145,11306.3355641756,11379.5526436369,11520.6953756016,11617.7138830517,11759.8342401062,11830.0835928757,11905.693676244,11996.9051921752,12106.0419902493,12279.9317848886,12480.2347859913,12558.9468384205,12708.333676625,12819.6370301493,12940.6275523416,13032.0799124119,13231.4135095105,13412.3613028791,13640.355138538,14125.861068021,14353.8578790164,14603.9609466558,14919.589720154,15234.3800732028,15592.5056401871,15982.4188532508,16621.4886789755,17087.6279644377,17528.8413747688,18111.2946446611,18786.0016461934,19078.1394226534,19728.9181742182,19980.2941012235,20062.5613562129,20145.1673400122,20228.1134473101,20064.2471926169,19705.8438164279,18744.1162034358,18164.9465325987,17808.8484550925,17446.7015310176
T0000642.sel.07.sine.3.1.social_1,13032.0799124119,13739.0837814243,14595.9926691505,12110.1975731157,16136.4428980069,16646.4651715387,17091.9189457963,17303.9132315188,17652.7493716,17663.0962518801,17663.0962518801,17663.0962518801,17715.0436655201,17735.8226309761,17808.8484550925,17871.6997425875,17955.803375226,18029.7349523752,18178.5125820257,18328.5178937882,18403.9840930097,18479.7610182406,18274.8787102297,16117.5377365979,14672.797980067,14323.76759241,14382.7445541586,14501.4279761994,14741.7409545578,15100.8468594749,15450.62550197,15771.2632742698,16032.6195528469,16423.1483973673,16607.3108625751,16744.3509439479,16882.5218516211,17142.1865189736,17375.1607033988,17840.27409884,18178.5125820257,18479.7610182406,18632.2521695561,18632.2521695561,18425.6346430756,18285.5711810139,18178.5125820257,18029.7349523752,18178.5125820257,18328.5178937882
